uid,Label,total_count
6656636,CBD,2
6656752,N1,1
6657018,C4,1
6657078,NE2,1
6657310,CBD,1
6657310,W2,1
6657603,CBD,1
6657760,C7,1
6661760,CBD,1
6662501,CBD,1
6663295,C1,1
6664225,C2,1
6664225,C3,1
6664225,C6,1
6664225,C8,1
6664225,CBD,1
6665542,C5,1
6666987,C7,1
6668114,C1,1
6668114,C8,1
6668382,W1,1
6668464,C5,1
6668487,C4,1
6669626,C1,1
6669879,W1,1
6671688,CBD,1
6671724,NE1,2
6672704,C6,1
6673000,E3,1
6673655,NE3,1
6673979,NE2,1
6674519,C4,1
6674951,W2,1
6676084,C8,1
6676206,C5,2
6676206,C6,2
6676206,C8,1
6676206,E3,1
6677449,C2,1
6677449,E3,1
6678062,C2,1
6678095,C2,1
6682091,CBD,1
6684279,C4,1
6687509,W2,1
6687895,C2,4
6687895,C6,1
6688784,E1,1
6689552,W1,1
6690389,W2,1
6691239,C8,4
6691239,E4,1
6691878,C8,2
6691878,CBD,1
6691878,NE2,1
6692001,C8,2
6692001,E3,1
6693158,C5,1
6693571,W2,1
6693676,W2,1
6694539,C4,1
6694539,W2,1
6694539,W3,1
6694888,W2,1
6696009,C6,1
6696198,E1,1
6696488,C3,2
6696488,C5,1
6696488,C8,2
6696488,CBD,1
6696488,E4,1
6697889,C1,1
6697889,C5,1
6697889,CBD,1
6697889,W1,1
6697889,W2,1
6699086,C6,1
6699521,N1,1
6700412,NE1,2
6701139,C7,1
6702100,C6,1
6702100,CBD,1
6702473,C8,1
6702473,CBD,2
6703906,C1,1
6703906,NE3,2
6704350,E3,1
6704354,NE2,1
6704757,C1,1
6704757,E1,1
6713069,C4,1
6714721,CBD,1
6714721,NE3,2
6715294,C2,1
6715294,C3,1
6715294,C5,3
6715294,C6,2
6715294,C8,1
6715294,CBD,8
6715294,E1,2
6715294,E3,1
6715501,CBD,1
6715556,C6,2
6715874,C1,1
6715874,NE3,1
6716131,E1,1
6716495,C4,1
6716667,E1,3
6716667,NE1,2
6716667,NE3,5
6717710,E2,1
6718794,E1,1
6718863,C2,1
6718863,C8,1
6719308,NE1,2
6719586,C6,1
6719720,C1,1
6719912,E3,1
6719912,NE3,1
6719912,W2,1
6720100,E1,4
6720263,C2,2
6720980,C8,1
6720980,CBD,1
6721316,C8,1
6721551,C1,3
6721551,C2,1
6721551,E1,1
6721551,NE2,11
6721551,NE3,1
6721559,C5,1
6723414,N1,1
6723454,C1,1
6723454,C8,1
6723454,NE2,1
6723454,W2,3
6724056,C6,1
6724208,C6,1
6724208,CBD,1
6724568,CBD,1
6724601,C8,1
6725321,CBD,1
6725626,C6,1
6725802,W2,1
6725847,N1,1
6726695,W1,1
6726937,C8,1
6727127,NE1,2
6727613,E1,1
6727742,C7,1
6728978,N1,1
6731197,W2,1
6732164,C5,1
6732164,CBD,2
6734575,C5,1
6737195,C8,1
6737716,C5,1
6737716,CBD,1
6738245,N1,1
6739504,C8,1
6740496,C8,1
6740611,CBD,3
6741180,CBD,1
6741530,C4,2
6741530,CBD,1
6741530,E4,1
6741530,W2,1
6742420,E2,1
6742462,N1,1
6742553,C1,1
6742806,C2,1
6742806,W2,1
6743631,C7,1
6744087,NE3,1
6745001,E4,1
6746708,E4,1
6746737,C8,1
6746946,C3,7
6746946,C4,1
6746946,C5,1
6746946,C6,5
6746946,CBD,4
6746946,W2,14
6747318,E3,1
6748166,C1,1
6749070,C1,3
6749070,C2,2
6749070,C3,3
6749070,C4,2
6749070,C5,2
6749070,C6,1
6749070,CBD,13
6749070,E2,5
6749070,E4,1
6749070,NE2,1
6749070,NE3,3
6749070,W1,1
6749070,W2,17
6749596,C5,1
6750092,C8,1
6750092,E3,1
6750092,NE3,2
6750203,C8,1
6751493,W2,1
6752321,CBD,1
6752394,C8,1
6752394,W3,1
6752550,C5,1
6752867,CBD,2
6754017,C6,1
6756518,W2,2
6756681,C2,1
6761145,W1,1
6763953,C1,1
6764548,W1,1
6764570,C7,1
6765497,C4,1
6765497,W1,1
6765925,CBD,1
6765977,C1,1
6766075,C1,1
6766075,CBD,1
6766377,E1,1
6766377,E2,1
6766390,N1,1
6766780,C5,1
6767189,C8,1
6767386,CBD,1
6768176,N1,1
6768891,CBD,1
6769026,C3,1
6770742,W1,1
6771292,C6,1
6771366,C6,1
6772138,CBD,1
6772296,C5,1
6772406,NE1,2
6772918,CBD,1
6773415,C8,1
6773574,C1,1
6774522,C3,1
6774970,C1,1
6774970,E1,1
6774970,W1,1
6774970,W2,4
6774978,C3,2
6774978,C4,2
6774978,C5,2
6774978,C6,1
6774978,CBD,3
6775512,C6,1
6775512,E4,1
6775955,W2,1
6776055,NE3,1
6776850,C2,3
6777063,NE2,1
6778602,C6,2
6778602,E1,1
6778964,C7,1
6779248,NE3,1
6779248,W2,1
6779552,N1,1
6780710,C2,1
6781097,NE3,3
6781332,W1,1
6781834,C4,1
6785304,CBD,1
6793056,C8,1
6795031,C8,1
6795567,C2,1
6795822,E1,1
6796969,C3,2
6798576,W2,1
6799361,C5,3
6799361,NE3,1
6800270,N1,2
6800502,C5,1
6800615,N1,1
6800719,C4,3
6800719,C7,1
6800719,CBD,1
6800719,E4,4
6800815,E3,1
6801924,C1,1
6801992,C4,1
6802372,E1,1
6802372,E4,1
6802488,E3,1
6802718,C2,1
6802841,C3,1
6802841,C7,1
6802841,CBD,2
6802841,E1,1
6802841,E4,2
6803245,NE3,1
6803460,CBD,1
6804404,C7,1
6804404,NE3,1
6804656,W1,1
6804703,C4,1
6804768,E2,1
6805185,C3,1
6805185,C4,1
6805185,C5,1
6805185,W2,1
6805209,C2,1
6805209,C7,2
6805209,C8,1
6805333,NE2,1
6809729,W2,1
6810225,C1,1
6810279,C2,1
6810902,C8,2
6810902,W2,1
6811285,E3,1
6812569,E2,2
6812799,CBD,1
6821140,C1,1
6822751,E3,1
6824225,CBD,1
6826751,C6,1
6827593,W1,1
6828562,C3,1
6828562,C5,1
6828562,W1,1
6828789,W1,1
6829056,W2,1
6829579,C8,1
6831036,C5,1
6831036,C7,1
6831036,CBD,2
6831036,N1,1
6831036,NE2,1
6831335,C5,1
6831335,C7,1
6831335,C8,2
6831335,E3,1
6831456,C8,1
6831824,NE3,1
6832712,N1,1
6832861,N1,1
6833356,W1,1
6833559,C4,1
6834012,NE2,1
6835656,CBD,1
6835728,C6,1
6836171,E3,1
6836478,C5,1
6837704,C6,2
6837821,C8,1
6837821,N1,2
6837990,E3,1
6841616,C7,3
6846494,C6,1
6846623,E4,1
6846926,E3,3
6848837,W1,2
6850984,CBD,1
6850984,NE3,1
6852205,NE3,1
6852343,C1,1
6852343,NE2,3
6853809,NE2,1
6854508,E4,1
6854990,NE2,1
6855019,E1,1
6855182,C5,1
6855399,C2,1
6855564,C6,1
6855564,CBD,1
6855564,W2,1
6855564,W3,2
6855750,C8,1
6856481,W1,1
6856987,NE3,1
6857358,C6,1
6857821,C5,1
6858102,W2,1
6859594,C1,1
6861278,C4,1
6861278,CBD,1
6861278,W2,2
6861507,N1,1
6861618,C5,1
6863812,C4,2
6863812,CBD,1
6864437,W1,1
6864977,C8,1
6865511,CBD,1
6868589,E3,1
6869465,E2,1
6869465,NE3,1
6869465,W2,1
6873034,CBD,1
6877416,N1,1
6880404,NE1,2
6881573,CBD,1
6881741,NE2,1
6883047,C8,1
6883047,CBD,1
6884421,E3,1
6885168,C2,1
6885168,C3,2
6885168,C4,1
6885168,C5,3
6885168,C8,1
6885168,CBD,3
6885168,E1,1
6885168,E2,1
6885301,C7,2
6886179,NE2,1
6886179,W2,1
6886184,W1,1
6886342,C2,1
6886342,C3,2
6886342,C5,2
6886342,C6,4
6886342,CBD,1
6886342,E3,1
6886342,N1,1
6886342,NE1,4
6886435,E4,1
6887230,E1,1
6887425,C5,1
6887462,NE3,1
6887848,C1,1
6887848,C2,3
6887848,C3,6
6887848,C4,4
6887848,C5,3
6887848,C6,2
6887848,C7,2
6887848,C8,4
6887848,CBD,5
6887848,E1,6
6887848,E3,2
6887848,NE1,2
6887848,NE2,1
6887848,W1,2
6887848,W2,4
6887914,C6,1
6887914,C8,1
6889539,E1,1
6889766,W2,1
6890790,CBD,1
6891364,E3,1
6891736,N1,1
6891956,N1,1
6892209,C1,1
6892288,C2,1
6892288,C4,1
6892288,C5,1
6892288,N1,3
6892288,W1,1
6894488,W2,1
6898191,C5,1
6902447,C5,1
6902447,CBD,1
6902478,C8,1
6903356,C6,4
6903356,C7,2
6903356,C8,1
6903357,C8,1
6904184,N1,1
6904233,NE1,5
6904908,NE2,1
6905205,C6,1
6907568,C2,1
6907568,W1,1
6907964,W2,1
6908129,C1,2
6908129,C4,1
6908129,E1,1
6908233,C1,1
6908233,C2,1
6908233,C3,1
6908233,N1,3
6908233,NE1,1
6908947,C4,1
6908947,C8,1
6910004,C6,1
6910522,NE2,1
6910625,C8,1
6912274,E4,1
6913511,C6,1
6913511,C8,1
6913511,CBD,1
6915165,C4,1
6915171,C8,1
6915285,E4,1
6916350,N1,1
6917011,C5,1
6917405,C5,1
6917831,W2,1
6918426,C2,1
6918426,NE3,1
6919022,NE3,1
6921023,C4,1
6921023,C6,1
6921023,NE2,1
6921400,C4,1
6921400,C6,1
6921400,CBD,3
6921400,E1,3
6921400,E3,2
6923685,NE3,1
6924024,C2,2
6924669,C1,1
6924669,C5,1
6924669,C6,4
6924669,C8,2
6924669,CBD,2
6924669,E2,1
6924867,C6,1
6924867,CBD,2
6933762,E4,2
6934030,W2,1
6936108,CBD,1
6938838,C3,1
6938838,C8,1
6938838,CBD,1
6938838,E4,1
6939821,C5,1
6939950,C1,1
6940435,NE2,2
6944229,C8,1
6944715,C1,6
6946865,E1,1
6946936,C3,1
6946936,C4,2
6946936,W1,1
6946936,W2,2
6947478,W1,1
6947478,W2,1
6949872,C1,1
6949872,C5,1
6951196,E2,1
6951873,W1,1
6953479,CBD,1
6953889,CBD,1
6953889,NE3,1
6954501,E3,1
6954501,E4,1
6954501,NE3,1
6955920,NE1,2
6960428,CBD,1
6963431,C1,1
6965071,C6,1
6965071,CBD,1
6965352,C6,1
6965617,C4,1
6965671,C4,1
6965883,C1,1
6966024,C8,1
6966024,E1,1
6966824,W1,1
6967239,C2,1
6971253,E4,1
6972928,C6,1
6973146,E4,1
6974479,W2,1
6974596,C8,1
6974596,CBD,1
6974988,E1,1
6975866,CBD,1
6976139,C7,1
6976690,C2,1
6977094,C6,1
6977205,C6,1
6977855,C8,1
6978540,C5,1
6979196,C8,4
6979475,W2,1
6980328,C5,1
6981469,W1,1
6982351,C8,1
6982351,E3,1
6986120,E3,1
6986687,C7,1
6987071,C1,1
6988864,E4,1
6989844,C5,1
6998166,C6,1
6998332,C1,2
6998332,C2,2
6998332,C4,2
6998332,C5,2
6998332,C6,1
6998332,C7,1
6998332,NE1,2
6999010,E2,1
7001401,C4,1
7001401,N1,1
7001738,C4,1
7001738,E3,1
7002457,C3,1
7002457,C8,1
7002581,C1,1
7002581,C2,2
7002581,CBD,1
7002581,W2,1
7002860,CBD,1
7003929,C5,2
7003929,C7,1
7003929,C8,1
7003929,E3,1
7004204,CBD,1
7004404,NE3,1
7004674,W1,1
7004883,CBD,1
7005663,E1,1
7005663,E2,1
7005663,E3,1
7005663,NE1,1
7005663,NE2,1
7006115,C7,1
7006115,NE1,2
7006281,W1,1
7006933,C4,1
7006933,C6,1
7008385,C3,1
7008385,C6,1
7008510,C6,1
7008754,C6,1
7008754,E4,1
7009657,C1,1
7009657,CBD,3
7009657,N1,1
7009657,NE1,4
7009657,NE3,2
7009929,CBD,1
7009930,CBD,2
7010574,C8,1
7010618,C5,1
7010618,C8,1
7010694,E1,2
7010694,E4,2
7013525,W2,2
7013562,C8,1
7013579,C2,1
7013953,CBD,1
7014184,NE3,4
7014191,E4,1
7015033,C6,2
7015033,C7,1
7015033,C8,1
7015093,C6,1
7015227,W3,1
7015249,C4,2
7015249,NE2,1
7016125,N1,1
7016400,C8,1
7017067,C8,1
7017354,W2,1
7017630,NE3,1
7017948,CBD,1
7018683,NE2,1
7019103,C2,2
7019103,C6,3
7021628,C4,1
7021628,CBD,1
7021987,C5,1
7025894,C5,1
7025894,NE2,1
7033530,E1,2
7033822,N1,1
7034762,C7,1
7038388,C2,1
7038388,CBD,1
7042030,C3,1
7042105,E4,1
7042257,E3,1
7042739,NE3,1
7043623,C1,1
7043623,C6,1
7043623,CBD,1
7043623,NE2,4
7043623,NE3,1
7043777,C7,2
7043777,C8,2
7043777,E3,1
7044889,NE2,1
7045407,C4,5
7045407,C6,5
7045407,C7,4
7045407,C8,1
7045407,W1,2
7045738,C4,2
7046246,E3,1
7047266,E2,1
7048065,C6,1
7049753,C6,1
7053145,W2,1
7054519,C2,1
7054519,C5,2
7054519,C6,3
7054519,C7,2
7054519,CBD,3
7056545,E4,2
7059876,C1,1
7059876,E1,1
7059876,NE2,3
7059876,NE3,1
7061925,E3,1
7063454,C3,1
7064886,E4,1
7066924,CBD,2
7067093,CBD,1
7069183,C5,1
7069183,C7,1
7071372,C2,1
7074541,CBD,1
7075029,C5,1
7075029,C6,1
7075117,C6,1
7075515,CBD,1
7080637,C8,1
7081489,C1,1
7081489,NE1,4
7081489,NE2,5
7081489,NE3,1
7081489,W2,1
7082746,C8,1
7083765,W1,1
7083975,E3,1
7083975,NE1,4
7084266,C8,1
7085534,C8,1
7085534,E2,1
7086156,NE3,3
7086884,C4,1
7089549,C6,1
7089549,CBD,1
7089697,CBD,2
7095489,C1,1
7097291,CBD,1
7097808,C4,1
7097808,N1,1
7098285,C8,1
7098285,CBD,2
7102161,E1,1
7102207,W1,1
7102471,C1,3
7102471,C2,1
7102471,C6,1
7102471,C7,1
7105746,W1,1
7106657,C7,2
7107914,C8,1
7108571,C1,1
7108689,E3,1
7110810,C8,1
7112644,C2,1
7112644,C8,1
7113085,C1,1
7113085,C5,1
7113594,C6,1
7113594,CBD,1
7114618,C7,1
7114968,C5,1
7115199,C6,1
7115237,C8,1
7117321,E4,1
7119403,CBD,1
7122874,C6,1
7130339,E1,1
7130339,NE2,1
7133800,W2,1
7133887,C8,1
7134122,W2,1
7134346,W2,1
7135680,C2,1
7138079,C6,1
7138285,C7,1
7138285,C8,1
7138285,CBD,1
7139036,N1,1
7139298,E2,1
7140804,NE2,2
7141584,C3,1
7141761,C2,1
7141761,C4,1
7141761,C5,1
7141761,W2,3
7142895,E2,1
7146146,W1,1
7147075,W1,1
7149609,C8,2
7158255,W1,1
7158446,C2,1
7158446,N1,2
7161880,C2,1
7161880,E2,1
7163218,C8,1
7163401,C5,1
7163401,C6,2
7163401,E1,2
7163405,C1,1
7163405,C6,1
7163405,NE3,2
7164817,CBD,1
7164992,NE2,1
7165809,W1,1
7166046,C1,1
7166795,C2,1
7167423,C7,2
7169143,C6,1
7169345,NE2,1
7169743,C7,1
7170182,NE3,1
7171952,N1,1
7173758,E2,1
7175130,NE2,2
7175260,C8,1
7176104,W1,1
7178694,C4,1
7180615,W2,1
7182394,E2,1
7184902,E4,2
7187713,W2,1
7188952,CBD,1
7190574,C6,1
7190574,W1,1
7191573,NE2,1
7191603,C8,1
7191603,E1,1
7191991,C6,1
7191991,CBD,1
7195322,C5,2
7195322,C7,2
7195322,C8,1
7195322,CBD,4
7196084,N1,1
7196470,CBD,1
7196509,C4,2
7198145,E3,1
7198680,W2,1
7198684,C8,1
7198900,NE2,1
7199210,NE3,1
7199522,NE2,1
7199858,W2,3
7200092,C3,1
7200092,C4,6
7200092,C5,1
7200092,C8,1
7200636,W2,1
7201285,C7,1
7201691,C6,1
7202496,C4,1
7203069,E3,1
7204704,C1,1
7205779,CBD,1
7206679,C6,1
7206888,CBD,1
7206888,E2,1
7207361,NE3,1
7207493,CBD,1
7210178,E1,2
7220865,C1,1
7220865,E2,1
7221184,W1,1
7222082,CBD,1
7222281,C5,3
7222281,CBD,2
7222810,C2,1
7222810,C6,2
7222810,CBD,3
7224390,E2,1
7224390,NE2,1
7225389,C1,1
7226914,C6,1
7226994,C8,1
7226994,W2,2
7227225,W3,1
7227332,E3,1
7228307,W1,1
7228307,W2,1
7228365,C7,1
7228529,C4,1
7228945,E4,1
7228985,N1,1
7231024,C7,1
7233468,W2,1
7233692,C8,1
7233991,C8,1
7234874,W2,1
7235212,N1,1
7235212,W2,1
7235422,CBD,1
7235422,W2,1
7239116,C1,2
7239116,C3,1
7239116,NE2,1
7239438,CBD,1
7245467,CBD,1
7247677,C1,1
7247923,W1,1
7250885,C2,1
7251427,W3,1
7251461,C1,1
7251461,NE2,1
7251501,W2,1
7252432,CBD,1
7254952,C8,2
7254952,CBD,1
7255436,C5,1
7256339,C6,1
7257872,C6,3
7260290,E1,1
7260290,E3,1
7260290,E4,1
7262089,W2,1
7262988,C4,1
7264565,C3,1
7264793,C4,1
7267093,N1,2
7268722,C1,1
7268722,C2,2
7268722,C3,1
7268722,C5,6
7268722,C6,8
7268722,C7,1
7268722,C8,3
7268722,CBD,19
7268722,E2,1
7268722,W2,1
7269031,NE2,1
7272161,CBD,1
7273605,C7,1
7273605,C8,1
7274536,C7,1
7274718,C4,1
7275288,W1,1
7275697,C4,1
7275697,C5,2
7275697,CBD,1
7276348,C5,1
7277068,E1,1
7279059,C5,1
7279088,C5,1
7280334,C1,1
7280728,C2,1
7280728,C5,1
7280728,C6,3
7280728,CBD,3
7280831,CBD,2
7280831,NE1,2
7280962,C8,1
7281874,C7,1
7281874,CBD,1
7281874,NE3,1
7282779,C2,1
7282779,E1,1
7283299,C6,1
7284414,C1,1
7284414,C2,1
7284414,C8,2
7284414,E3,1
7284414,NE2,7
7284414,NE3,1
7284611,C7,1
7284995,C2,1
7285205,E3,1
7285205,NE2,1
7285345,CBD,1
7285345,NE2,2
7286913,C5,1
7286913,E1,1
7290757,W3,1
7291368,CBD,2
7297129,C7,1
7297129,E4,1
7298171,C3,1
7298171,C7,1
7298610,C5,1
7298610,N1,1
7298610,W2,1
7299182,C3,1
7302733,C5,1
7303552,NE3,2
7304238,C6,1
7304238,W2,1
7304392,C1,1
7304392,NE3,1
7304429,C4,1
7304726,NE3,1
7304809,NE2,1
7306260,C2,1
7306793,C4,2
7307233,W2,2
7307601,C4,1
7307601,C6,3
7307601,C8,1
7307601,CBD,3
7307601,E1,2
7307727,C1,2
7307727,CBD,1
7308748,W3,1
7310069,E4,1
7310884,W2,1
7311065,C2,1
7311065,C4,1
7311065,C7,3
7311065,CBD,1
7311065,NE1,5
7311607,C2,1
7315170,W1,1
7315176,NE2,1
7315550,C1,1
7316477,C2,1
7316477,C3,1
7316477,C6,1
7316477,CBD,1
7318765,NE3,1
7319511,C3,1
7319511,C7,1
7319511,C8,1
7323672,NE2,1
7326313,NE3,1
7329675,C8,2
7332306,C6,1
7332693,C6,2
7332693,CBD,2
7333182,W1,1
7333909,NE2,1
7333965,NE3,1
7334317,CBD,1
7335797,C4,1
7336427,CBD,1
7336910,E1,1
7336910,NE2,1
7336910,NE3,2
7337193,C2,1
7338494,E2,1
7338791,C3,1
7338820,C2,1
7339365,E4,1
7340834,C1,1
7340834,C2,1
7340834,C8,3
7340834,E1,4
7340834,E3,1
7340834,E4,8
7340834,N1,1
7340834,NE2,1
7340834,NE3,1
7340834,W2,1
7341435,C5,1
7341435,C6,2
7343206,C6,1
7345055,C1,1
7345055,C6,1
7345485,C8,1
7345810,W2,1
7346470,N1,1
7349389,C1,1
7349389,NE1,4
7352675,C8,1
7353564,CBD,1
7354499,CBD,1
7359573,C7,2
7359573,E3,1
7361487,C8,1
7361610,W2,1
7362665,C8,3
7363197,CBD,1
7364062,NE2,1
7365900,C6,1
7366704,E3,1
7367792,W1,1
7368790,C1,1
7370074,C1,1
7370074,NE2,1
7372460,C3,1
7372460,C6,1
7372460,C7,1
7372460,CBD,2
7372460,W1,1
7372460,W2,2
7378471,C1,1
7379474,N1,1
7380598,C5,1
7380598,C6,2
7380598,CBD,1
7385118,CBD,1
7388588,C5,1
7389684,NE3,1
7389877,W2,1
7393591,C7,1
7393780,C5,1
7393780,CBD,1
7395310,C4,1
7395310,C5,1
7395310,CBD,1
7396454,C8,1
7396454,E3,1
7400800,E4,1
7400925,C7,1
7400925,W2,1
7401436,W2,1
7401610,C4,1
7404709,C8,1
7404882,C2,1
7405494,C4,1
7406867,C8,1
7412109,N1,2
7413892,C8,1
7414643,C1,1
7414643,C2,1
7414643,C4,3
7414643,C5,12
7414643,C7,2
7414643,CBD,3
7414643,E4,1
7414643,NE2,19
7415720,W1,1
7416498,C1,1
7417550,C5,1
7418188,C3,1
7418188,C6,1
7418188,CBD,3
7420741,C3,1
7420741,C5,1
7420741,CBD,1
7420741,E2,1
7420741,N1,2
7420741,W1,1
7420741,W2,1
7421308,C5,1
7423463,CBD,2
7425378,NE3,1
7425503,C8,1
7425547,C5,1
7425646,C1,1
7425646,E3,1
7428646,C1,1
7428646,C5,5
7428646,C6,4
7428646,C8,1
7428646,CBD,10
7428646,E2,1
7428646,E3,5
7428646,E4,1
7428646,N1,1
7429256,C3,1
7429535,W1,1
7429729,E2,1
7432111,W1,1
7433757,C8,1
7435306,C8,1
7435306,W2,1
7435633,C4,1
7436538,E4,1
7441694,CBD,1
7446667,C2,1
7446667,C7,1
7446667,NE2,1
7447111,CBD,1
7448109,C5,1
7448109,C6,1
7448109,CBD,2
7450059,C2,2
7450111,NE2,1
7451493,C6,1
7454154,N1,1
7455383,CBD,2
7455383,NE2,1
7457748,C2,1
7460565,C3,1
7460629,C4,1
7461962,C2,1
7461962,C6,1
7462311,N1,1
7462311,NE1,2
7462714,N1,1
7463832,NE3,1
7467861,C2,2
7467861,C8,2
7467861,CBD,4
7473184,C8,1
7480292,C4,1
7480292,C8,1
7480292,CBD,1
7480761,C3,1
7480761,C6,1
7480761,CBD,1
7480761,NE1,2
7481523,E4,1
7483308,W2,1
7483735,C4,1
7485263,C2,1
7485263,NE1,2
7485442,CBD,1
7487244,E3,1
7489508,C5,1
7489660,E3,1
7489990,C5,1
7492410,E3,1
7493146,C8,3
7493146,E4,1
7494893,C5,1
7495211,C4,1
7496508,C6,2
7498606,NE1,2
7510369,W2,1
7515537,C6,1
7517808,C5,1
7520990,C4,4
7520990,C5,2
7520990,CBD,1
7521327,C6,1
7522836,NE1,2
7522836,NE2,2
7524712,NE1,2
7524916,CBD,1
7525083,C4,1
7525657,W2,1
7529870,C1,1
7534471,W2,1
7538546,C6,1
7539312,NE3,1
7540777,C7,1
7541823,CBD,1
7547634,E4,1
7547813,C8,1
7548748,E4,1
7550589,C3,1
7550627,C5,1
7553061,N1,1
7555549,C5,1
7556047,C8,1
7556047,NE1,2
7557618,C6,1
7557992,C8,1
7558542,C8,1
7559776,C6,1
7559776,CBD,1
7565212,C6,1
7567912,C3,1
7568686,NE3,1
7570717,CBD,1
7570843,W2,1
7572361,N1,1
7572565,C8,1
7572565,CBD,1
7572565,NE3,1
7572642,C5,1
7572642,C6,1
7572998,C8,1
7573618,C1,3
7578479,C1,1
7578479,C5,1
7578479,NE2,1
7578479,W2,1
7580230,E4,1
7588241,C5,1
7588504,C4,1
7590928,W1,2
7591582,C6,1
7592162,C6,1
7592469,NE2,1
7594127,N1,1
7594127,W1,1
7598149,NE3,1
7602413,C6,1
7602870,C7,1
7603517,W1,1
7609860,C7,1
7609915,C1,1
7613072,C8,1
7615145,W1,1
7615221,N1,1
7615411,C8,1
7615873,C8,1
7617205,C3,1
7617205,C4,1
7617205,C7,2
7617205,CBD,1
7617205,W2,3
7618563,C3,1
7618563,C6,1
7618563,N1,1
7618890,W2,1
7620607,NE3,1
7621750,NE3,1
7621999,C8,1
7623311,C5,1
7623593,N1,3
7627807,E3,1
7636463,C5,2
7636463,C6,4
7636671,W2,1
7637065,E4,1
7639294,E3,1
7640058,C2,3
7643129,C5,1
7643129,C6,3
7643129,CBD,3
7643289,C6,1
7643289,W2,1
7645102,C2,1
7645462,C8,1
7648027,C6,1
7648027,CBD,1
7648027,E4,1
7648709,C6,1
7649189,C1,1
7649914,C7,1
7649914,NE1,16
7649914,NE2,4
7649914,W1,1
7650683,CBD,1
7651474,W2,2
7651560,W1,1
7653458,C7,1
7653458,E4,3
7653458,W2,1
7654128,E4,2
7654414,C6,3
7654414,CBD,1
7657016,C8,2
7658405,C6,1
7659322,C2,1
7659322,C3,1
7659322,C4,2
7659322,E2,3
7659322,W2,1
7659408,CBD,1
7659973,W2,1
7661188,W2,1
7661653,NE2,1
7663354,C8,1
7663516,C6,1
7663516,E3,1
7663516,W1,1
7663597,E3,1
7664308,C1,1
7664369,CBD,1
7664369,E3,1
7665050,E1,1
7665505,C5,1
7665525,E1,1
7667729,E4,1
7669806,C8,1
7669806,E1,1
7672276,C1,1
7672276,C3,2
7672276,C4,6
7672276,C5,1
7672276,C7,2
7672276,C8,2
7672276,CBD,4
7672276,E1,2
7672276,E3,1
7672276,NE1,3
7672276,W2,1
7679196,C5,1
7679196,C6,1
7679196,CBD,1
7679869,NE1,1
7681081,E2,1
7684865,C8,1
7685836,E1,1
7688406,C5,1
7688406,NE2,1
7691142,W1,1
7691850,C5,2
7691850,C6,2
7691850,CBD,1
7692114,C1,1
7695001,E4,1
7697469,C6,1
7700213,E1,1
7700731,C7,1
7701302,C2,1
7701302,CBD,1
7704480,C5,1
7710515,C8,1
7717702,NE3,1
7723483,NE2,1
7725417,C6,1
7725481,C5,1
7726483,C4,1
7726658,NE1,1
7727701,C2,1
7728952,CBD,1
7728952,E2,2
7729386,CBD,1
7729847,NE2,1
7729847,NE3,1
7730090,C5,1
7730090,C7,1
7730245,W2,1
7731276,E4,2
7732144,W2,1
7732811,E1,1
7732944,C3,2
7732944,C4,1
7736000,C4,1
7736000,C8,2
7738379,C2,2
7738379,NE1,1
7739376,E2,1
7747502,C7,1
7748909,C4,1
7750395,W3,1
7755086,C3,1
7757055,C2,1
7761519,E3,1
7761519,N1,1
7761519,W1,1
7761519,W2,1
7764229,E4,1
7764506,C3,1
7766154,C5,1
7767389,NE2,1
7767458,C7,1
7771665,C2,1
7773415,C1,2
7773415,C2,1
7773415,C3,1
7774842,E2,1
7783450,CBD,1
7787592,C8,1
7789399,CBD,1
7790130,C6,1
7791185,W2,1
7795815,NE2,1
7798741,C3,2
7798741,C7,1
7798741,W1,2
7798741,W2,2
7799706,E4,1
7799983,C2,1
7801329,C5,1
7803838,C4,1
7805295,C5,1
7805295,C6,1
7805295,CBD,1
7806508,C8,1
7808805,C6,1
7808805,CBD,1
7809950,C4,1
7812015,C5,1
7812316,C3,1
7816067,NE1,2
7817686,C8,1
7819737,E1,1
7822983,CBD,1
7823793,CBD,1
7823793,NE3,1
7824523,C1,1
7824523,NE2,1
7825115,C8,1
7825615,N1,1
7829950,C8,1
7830604,E4,1
7830769,E3,1
7830961,W2,1
7832525,E4,1
7833323,E2,1
7833421,C4,1
7834049,CBD,1
7835737,C8,1
7835737,E1,1
7835978,NE1,1
7836047,W2,1
7837931,NE2,1
7847300,W2,1
7847580,E2,1
7849746,C5,2
7849746,C6,4
7849746,CBD,5
7849746,NE1,1
7849746,NE2,1
7849746,W2,3
7852027,C6,1
7854798,N1,1
7854798,W1,3
7855903,W2,1
7856203,C6,2
7856385,NE1,2
7858814,CBD,1
7860499,C2,1
7860641,C2,1
7860893,C2,2
7860893,C4,1
7860893,C5,7
7860893,C6,4
7860893,C7,1
7860893,CBD,4
7860893,N1,1
7862432,N1,2
7864663,CBD,1
7864663,E1,1
7864771,C5,1
7865076,N1,1
7865505,CBD,1
7866354,C4,1
7867285,C8,1
7867543,C4,1
7870523,C7,1
7870523,CBD,1
7870523,NE2,1
7870523,W2,3
7870597,C2,2
7870597,C4,5
7870597,C5,3
7870597,C6,1
7870597,CBD,3
7870599,E2,1
7872615,C6,1
7872615,CBD,1
7875727,C1,4
